ISIN,Cap,Bewertungstag,Emittent,Brief,Geld
DE000CU3RWP1,10900.0,2020-07-17,Commerzbank AG,107.22,107.21
DE000CU3RWN6,10850.0,2020-07-17,Commerzbank AG,106.79,106.78
DE000CU3RWM8,10800.0,2020-07-17,Commerzbank AG,106.36,106.35
DE000CU3RWL0,10750.0,2020-07-17,Commerzbank AG,105.93,105.92
DE000CU3RWK2,10700.0,2020-07-17,Commerzbank AG,105.49,105.48
DE000CU3RWJ4,10650.0,2020-07-17,Commerzbank AG,105.06,105.05
DE000CU3RWH8,10600.0,2020-07-17,Commerzbank AG,104.62,104.61
DE000CU3RWG0,10550.0,2020-07-17,Commerzbank AG,104.17,104.16
DE000CU3RWF2,10500.0,2020-07-17,Commerzbank AG,103.73,103.72
DE000CU3RWE5,10450.0,2020-07-17,Commerzbank AG,103.29,103.28
DE000CU3RWD7,10400.0,2020-07-17,Commerzbank AG,102.84,102.83
DE000CU3RWC9,10350.0,2020-07-17,Commerzbank AG,102.39,102.38
DE000CU3RWB1,10300.0,2020-07-17,Commerzbank AG,101.94,101.93
DE000CU3RWA3,10250.0,2020-07-17,Commerzbank AG,101.49,101.48
DE000CU3RW90,11900.0,2020-07-17,Commerzbank AG,115.23,115.22
DE000CU3RW82,11850.0,2020-07-17,Commerzbank AG,114.87,114.86
DE000CU3RW74,11800.0,2020-07-17,Commerzbank AG,114.49,114.48
DE000CU3RW66,11750.0,2020-07-17,Commerzbank AG,114.12,114.11
DE000CU3RW58,11700.0,2020-07-17,Commerzbank AG,113.74,113.73
DE000CU3RW41,11650.0,2020-07-17,Commerzbank AG,113.35,113.34
DE000CU3RW33,11600.0,2020-07-17,Commerzbank AG,112.96,112.95
DE000CU3RW25,11550.0,2020-07-17,Commerzbank AG,112.57,112.56
DE000CU3RW17,11500.0,2020-07-17,Commerzbank AG,112.17,112.16
DE000CU3RW09,11450.0,2020-07-17,Commerzbank AG,111.78,111.77
DE000CU3RVZ2,9700.0,2020-07-17,Commerzbank AG,96.42,96.41
DE000CU3RVY5,9650.0,2020-07-17,Commerzbank AG,95.96,95.95
DE000CU3RVX7,9600.0,2020-07-17,Commerzbank AG,95.48,95.47
DE000CU3RVW9,9550.0,2020-07-17,Commerzbank AG,95.02,95.01
DE000CU3RVV1,9500.0,2020-07-17,Commerzbank AG,94.54,94.53
DE000CU3RVU3,9450.0,2020-07-17,Commerzbank AG,94.07,94.06
DE000CU3RVT5,9400.0,2020-07-17,Commerzbank AG,93.6,93.59
DE000CU3RVS7,9350.0,2020-07-17,Commerzbank AG,93.12,93.11
DE000CU3RVR9,9300.0,2020-07-17,Commerzbank AG,92.65,92.64
DE000CU3RVQ1,9250.0,2020-07-17,Commerzbank AG,92.17,92.16
DE000CU3RVP3,9200.0,2020-07-17,Commerzbank AG,91.69,91.68
DE000CU3RVN8,9150.0,2020-07-17,Commerzbank AG,91.22,91.21
DE000CU3RV91,10200.0,2020-07-17,Commerzbank AG,101.03,101.02
DE000CU3RV83,10150.0,2020-07-17,Commerzbank AG,100.58,100.57
DE000CU3RV75,10100.0,2020-07-17,Commerzbank AG,100.12,100.11
DE000CU3RV67,10050.0,2020-07-17,Commerzbank AG,99.66,99.65
DE000CU3RV59,10000.0,2020-07-17,Commerzbank AG,99.2,99.19
DE000CU3RV42,9950.0,2020-07-17,Commerzbank AG,98.75,98.74
DE000CU3RV34,9900.0,2020-07-17,Commerzbank AG,98.28,98.27
DE000CU3RV26,9850.0,2020-07-17,Commerzbank AG,97.82,97.81
DE000CU3RV18,9800.0,2020-07-17,Commerzbank AG,97.35,97.34
DE000CU3RV00,9750.0,2020-07-17,Commerzbank AG,96.89,96.88
DE000CU2BAQ1,13800.0,2020-06-19,Commerzbank AG,125.65,125.64
DE000CU2BAP3,13750.0,2020-06-19,Commerzbank AG,125.52,125.51
DE000CU2BAN8,13700.0,2020-06-19,Commerzbank AG,125.4,125.39
DE000CU2BAM0,13650.0,2020-06-19,Commerzbank AG,125.24,125.23
DE000CU2BAL2,13600.0,2020-06-19,Commerzbank AG,125.11,125.1
DE000CU2BAK4,13550.0,2020-06-19,Commerzbank AG,124.94,124.93
DE000CU2BAJ6,13500.0,2020-06-19,Commerzbank AG,124.78,124.77
DE000CU2BAH0,13450.0,2020-06-19,Commerzbank AG,124.59,124.58
DE000CU2BAG2,13400.0,2020-06-19,Commerzbank AG,124.42,124.41
DE000CU2BAF4,13350.0,2020-06-19,Commerzbank AG,124.24,124.23
DE000CU1Z8X3,12650.0,2020-05-15,Commerzbank AG,121.22,121.21
DE000CU1Z8W5,12600.0,2020-05-15,Commerzbank AG,120.9,120.89
DE000CU1Z8V7,12550.0,2020-05-15,Commerzbank AG,120.61,120.6
DE000CU1Z8U9,12500.0,2020-05-15,Commerzbank AG,120.28,120.27
DE000CU1Z8T1,12450.0,2020-05-15,Commerzbank AG,119.96,119.95
DE000CU1Z8S3,12400.0,2020-05-15,Commerzbank AG,119.64,119.63
DE000CU1Z8R5,12350.0,2020-05-15,Commerzbank AG,119.3,119.29
DE000CU1Z8Q7,12300.0,2020-05-15,Commerzbank AG,118.97,118.96
DE000CU1Z8P9,12250.0,2020-05-15,Commerzbank AG,118.63,118.62
DE000CU1Z8N4,12200.0,2020-05-15,Commerzbank AG,118.26,118.25
DE000CU1Z8M6,12150.0,2020-05-15,Commerzbank AG,117.92,117.91
DE000CU1Z8L8,12100.0,2020-05-15,Commerzbank AG,117.56,117.55
DE000CU1Z8K0,12050.0,2020-05-15,Commerzbank AG,117.19,117.18
DE000CU1Z8J2,12000.0,2020-05-15,Commerzbank AG,116.82,116.81
DE000CU1Z8H6,11950.0,2020-05-15,Commerzbank AG,116.45,116.44
DE000CU1Z8G8,11900.0,2020-05-15,Commerzbank AG,116.07,116.06
DE000CU1Z8F0,11850.0,2020-05-15,Commerzbank AG,115.7,115.69
DE000CU1Z8E3,11800.0,2020-05-15,Commerzbank AG,115.31,115.3
DE000CU1Z8D5,11750.0,2020-05-15,Commerzbank AG,114.91,114.9
DE000CU1Z8C7,11700.0,2020-05-15,Commerzbank AG,114.52,114.51
DE000CU1Z8B9,11650.0,2020-05-15,Commerzbank AG,114.12,114.11
DE000CU1Z8A1,11600.0,2020-05-15,Commerzbank AG,113.72,113.71
DE000CU1Z7Z0,11050.0,2020-05-15,Commerzbank AG,109.09,109.08
DE000CU1Z7Y3,11000.0,2020-05-15,Commerzbank AG,108.66,108.65
DE000CU1Z7X5,10950.0,2020-05-15,Commerzbank AG,108.22,108.21
DE000CU1Z7W7,10900.0,2020-05-15,Commerzbank AG,107.78,107.77
DE000CU1Z7V9,10850.0,2020-05-15,Commerzbank AG,107.34,107.33
DE000CU1Z7U1,10800.0,2020-05-15,Commerzbank AG,106.89,106.88
DE000CU1Z7T3,10750.0,2020-05-15,Commerzbank AG,106.44,106.43
DE000CU1Z7S5,10700.0,2020-05-15,Commerzbank AG,106.0,105.99
DE000CU1Z7R7,10650.0,2020-05-15,Commerzbank AG,105.54,105.53
DE000CU1Z7Q9,10600.0,2020-05-15,Commerzbank AG,105.09,105.08
DE000CU1Z7P1,10550.0,2020-05-15,Commerzbank AG,104.64,104.63
DE000CU1Z7N6,10500.0,2020-05-15,Commerzbank AG,104.18,104.17
DE000CU1Z7M8,10450.0,2020-05-15,Commerzbank AG,103.72,103.71
DE000CU1Z7L0,10400.0,2020-05-15,Commerzbank AG,103.26,103.25
DE000CU1Z7K2,10350.0,2020-05-15,Commerzbank AG,102.8,102.79
DE000CU1Z7J4,10300.0,2020-05-15,Commerzbank AG,102.34,102.33
DE000CU1Z7H8,10250.0,2020-05-15,Commerzbank AG,101.87,101.86
DE000CU1Z7G0,10200.0,2020-05-15,Commerzbank AG,101.41,101.4
DE000CU1Z7F2,10150.0,2020-05-15,Commerzbank AG,100.94,100.93
DE000CU1Z7E5,10100.0,2020-05-15,Commerzbank AG,100.48,100.47
DE000CU1Z7D7,10050.0,2020-05-15,Commerzbank AG,100.01,100.0
DE000CU1Z7C9,10000.0,2020-05-15,Commerzbank AG,99.54,99.53
DE000CU1Z7B1,9950.0,2020-05-15,Commerzbank AG,99.07,99.06
DE000CU1Z7A3,9900.0,2020-05-15,Commerzbank AG,98.59,98.58
DE000CU1Z792,11550.0,2020-05-15,Commerzbank AG,113.32,113.31
DE000CU1Z784,11500.0,2020-05-15,Commerzbank AG,112.91,112.9
DE000CU1Z776,11450.0,2020-05-15,Commerzbank AG,112.49,112.48
DE000CU1Z768,11400.0,2020-05-15,Commerzbank AG,112.08,112.07
DE000CU1Z750,11350.0,2020-05-15,Commerzbank AG,111.66,111.65
DE000CU1Z743,11300.0,2020-05-15,Commerzbank AG,111.24,111.23
DE000CU1Z735,11250.0,2020-05-15,Commerzbank AG,110.81,110.8
DE000CU1Z727,11200.0,2020-05-15,Commerzbank AG,110.39,110.38
DE000CU1Z719,11150.0,2020-05-15,Commerzbank AG,109.97,109.96
DE000CU1Z701,11100.0,2020-05-15,Commerzbank AG,109.53,109.52
DE000CU1Z6Z2,9350.0,2020-05-15,Commerzbank AG,93.33,93.32
DE000CU1Z6Y5,9300.0,2020-05-15,Commerzbank AG,92.85,92.84
DE000CU1Z6X7,9250.0,2020-05-15,Commerzbank AG,92.37,92.36
DE000CU1Z6W9,9200.0,2020-05-15,Commerzbank AG,91.88,91.87
DE000CU1Z6V1,9150.0,2020-05-15,Commerzbank AG,91.4,91.39
DE000CU1Z6U3,9100.0,2020-05-15,Commerzbank AG,90.91,90.9
DE000CU1Z6T5,9050.0,2020-05-15,Commerzbank AG,90.42,90.41
DE000CU1Z6S7,9000.0,2020-05-15,Commerzbank AG,89.94,89.93
DE000CU1Z6R9,14000.0,2020-04-17,Commerzbank AG,126.23,126.22
DE000CU1Z6Q1,13950.0,2020-04-17,Commerzbank AG,126.16,126.15
DE000CU1Z6P3,13900.0,2020-04-17,Commerzbank AG,126.1,126.09
DE000CU1Z6N8,13850.0,2020-04-17,Commerzbank AG,126.02,126.01
DE000CU1Z6M0,13800.0,2020-04-17,Commerzbank AG,125.94,125.93
DE000CU1Z6L2,13750.0,2020-04-17,Commerzbank AG,125.85,125.84
DE000CU1Z6K4,14000.0,2020-03-20,Commerzbank AG,126.39,126.38
DE000CU1Z6J6,13950.0,2020-03-20,Commerzbank AG,126.32,126.31
DE000CU1Z6H0,13900.0,2020-03-20,Commerzbank AG,126.31,126.3
DE000CU1Z6G2,13850.0,2020-03-20,Commerzbank AG,126.21,126.2
DE000CU1Z6F4,13800.0,2020-03-20,Commerzbank AG,126.15,126.14
DE000CU1Z6E7,14000.0,2020-02-21,Commerzbank AG,126.54,126.53
DE000CU1Z6D9,13950.0,2020-02-21,Commerzbank AG,126.5,126.49
DE000CU1Z6C1,13900.0,2020-02-21,Commerzbank AG,126.49,126.48
DE000CU1Z6B3,13850.0,2020-02-21,Commerzbank AG,126.42,126.41
DE000CU1Z6A5,13800.0,2020-02-21,Commerzbank AG,126.37,126.36
DE000CU1Z693,9850.0,2020-05-15,Commerzbank AG,98.12,98.11
DE000CU1Z685,9800.0,2020-05-15,Commerzbank AG,97.64,97.63
DE000CU1Z677,9750.0,2020-05-15,Commerzbank AG,97.17,97.16
DE000CU1Z669,9700.0,2020-05-15,Commerzbank AG,96.69,96.68
DE000CU1Z651,9650.0,2020-05-15,Commerzbank AG,96.22,96.21
DE000CU1Z644,9600.0,2020-05-15,Commerzbank AG,95.74,95.73
DE000CU1Z636,9550.0,2020-05-15,Commerzbank AG,95.26,95.25
DE000CU1Z628,9500.0,2020-05-15,Commerzbank AG,94.78,94.77
DE000CU1Z610,9450.0,2020-05-15,Commerzbank AG,94.31,94.3
DE000CU1Z602,9400.0,2020-05-15,Commerzbank AG,93.82,93.81
DE000CU1Z594,14000.0,2020-01-17,Commerzbank AG,126.59,126.58
DE000CU1Z586,13950.0,2020-01-17,Commerzbank AG,126.58,126.57
DE000CU1Z578,13900.0,2020-01-17,Commerzbank AG,126.58,126.57
DE000CU1Z560,13850.0,2020-01-17,Commerzbank AG,126.56,126.55
DE000CU1Z552,13800.0,2020-01-17,Commerzbank AG,126.56,126.55
DE000CU1NQZ5,13200.0,2020-04-17,Commerzbank AG,124.1,124.09
DE000CU1NQY8,13150.0,2020-04-17,Commerzbank AG,123.87,123.86
DE000CU1NQX0,13100.0,2020-04-17,Commerzbank AG,123.66,123.65
DE000CU1NQW2,13050.0,2020-04-17,Commerzbank AG,123.43,123.42
DE000CU1NQV4,13000.0,2020-04-17,Commerzbank AG,123.2,123.19
DE000CU1NQU6,12950.0,2020-04-17,Commerzbank AG,122.94,122.93
DE000CU1NQT8,12900.0,2020-04-17,Commerzbank AG,122.7,122.69
DE000CU1NQS0,12850.0,2020-04-17,Commerzbank AG,122.45,122.44
DE000CU1NQR2,12800.0,2020-04-17,Commerzbank AG,122.17,122.16
DE000CU1NQQ4,12750.0,2020-04-17,Commerzbank AG,121.91,121.9
DE000CU1NQP6,12700.0,2020-04-17,Commerzbank AG,121.62,121.61
DE000CU1NQN1,12650.0,2020-04-17,Commerzbank AG,121.32,121.31
DE000CU1NQM3,12600.0,2020-04-17,Commerzbank AG,121.01,121.0
DE000CU1NQL5,12550.0,2020-04-17,Commerzbank AG,120.71,120.7
DE000CU1NQK7,12500.0,2020-04-17,Commerzbank AG,120.41,120.4
DE000CU1NQJ9,12450.0,2020-04-17,Commerzbank AG,120.09,120.08
DE000CU1NQH3,12400.0,2020-04-17,Commerzbank AG,119.76,119.75
DE000CU1NQG5,12350.0,2020-04-17,Commerzbank AG,119.44,119.43
DE000CU1NQF7,12300.0,2020-04-17,Commerzbank AG,119.11,119.1
DE000CU1NQE0,12250.0,2020-04-17,Commerzbank AG,118.74,118.73
DE000CU1NQD2,12200.0,2020-04-17,Commerzbank AG,118.4,118.39
DE000CU1NQC4,12150.0,2020-04-17,Commerzbank AG,118.05,118.04
DE000CU1NQB6,12100.0,2020-04-17,Commerzbank AG,117.69,117.68
DE000CU1NQA8,12050.0,2020-04-17,Commerzbank AG,117.33,117.32
DE000CU1NQ94,13700.0,2020-04-17,Commerzbank AG,125.64,125.63
DE000CU1NQ86,13650.0,2020-04-17,Commerzbank AG,125.52,125.51
DE000CU1NQ78,13600.0,2020-04-17,Commerzbank AG,125.43,125.42
DE000CU1NQ60,13550.0,2020-04-17,Commerzbank AG,125.3,125.29
DE000CU1NQ52,13500.0,2020-04-17,Commerzbank AG,125.15,125.14
DE000CU1NQ45,13450.0,2020-04-17,Commerzbank AG,124.97,124.96
DE000CU1NQ37,13400.0,2020-04-17,Commerzbank AG,124.83,124.82
DE000CU1NQ29,13350.0,2020-04-17,Commerzbank AG,124.64,124.63
DE000CU1NQ11,13300.0,2020-04-17,Commerzbank AG,124.45,124.44
DE000CU1NQ03,13250.0,2020-04-17,Commerzbank AG,124.26,124.25
DE000CU1NPZ7,11500.0,2020-04-17,Commerzbank AG,113.03,113.02
DE000CU1NPY0,11450.0,2020-04-17,Commerzbank AG,112.62,112.61
DE000CU1NPX2,11400.0,2020-04-17,Commerzbank AG,112.19,112.18
DE000CU1NPW4,11350.0,2020-04-17,Commerzbank AG,111.78,111.77
DE000CU1NPV6,11300.0,2020-04-17,Commerzbank AG,111.35,111.34
DE000CU1NPU8,11250.0,2020-04-17,Commerzbank AG,110.93,110.92
DE000CU1NPT0,11200.0,2020-04-17,Commerzbank AG,110.5,110.49
DE000CU1NPS2,11150.0,2020-04-17,Commerzbank AG,110.06,110.05
DE000CU1NPR4,11100.0,2020-04-17,Commerzbank AG,109.63,109.62
DE000CU1NPQ6,11050.0,2020-04-17,Commerzbank AG,109.2,109.19
DE000CU1NPP8,11000.0,2020-04-17,Commerzbank AG,108.76,108.75
DE000CU1NPN3,10950.0,2020-04-17,Commerzbank AG,108.31,108.3
DE000CU1NPM5,10900.0,2020-04-17,Commerzbank AG,107.88,107.87
DE000CU1NPL7,10850.0,2020-04-17,Commerzbank AG,107.42,107.41
DE000CU1NPK9,10800.0,2020-04-17,Commerzbank AG,106.98,106.97
DE000CU1NPJ1,10750.0,2020-04-17,Commerzbank AG,106.53,106.52
DE000CU1NPH5,10700.0,2020-04-17,Commerzbank AG,106.08,106.07
DE000CU1NPG7,10650.0,2020-04-17,Commerzbank AG,105.62,105.61
DE000CU1NPF9,10600.0,2020-04-17,Commerzbank AG,105.17,105.16
DE000CU1NPE2,10550.0,2020-04-17,Commerzbank AG,104.71,104.7
DE000CU1NPD4,10500.0,2020-04-17,Commerzbank AG,104.26,104.25
DE000CU1NPC6,10450.0,2020-04-17,Commerzbank AG,103.79,103.78
DE000CU1NPB8,10400.0,2020-04-17,Commerzbank AG,103.33,103.32
DE000CU1NPA0,10350.0,2020-04-17,Commerzbank AG,102.87,102.86
DE000CU1NP95,12000.0,2020-04-17,Commerzbank AG,116.95,116.94
DE000CU1NP87,11950.0,2020-04-17,Commerzbank AG,116.58,116.57
DE000CU1NP79,11900.0,2020-04-17,Commerzbank AG,116.2,116.19
DE000CU1NP61,11850.0,2020-04-17,Commerzbank AG,115.82,115.81
DE000CU1NP53,11800.0,2020-04-17,Commerzbank AG,115.44,115.43
DE000CU1NP46,11750.0,2020-04-17,Commerzbank AG,115.05,115.04
DE000CU1NP38,11700.0,2020-04-17,Commerzbank AG,114.64,114.63
DE000CU1NP20,11650.0,2020-04-17,Commerzbank AG,114.25,114.24
DE000CU1NP12,11600.0,2020-04-17,Commerzbank AG,113.84,113.83
DE000CU1NP04,11550.0,2020-04-17,Commerzbank AG,113.43,113.42
DE000CU1NNZ2,9800.0,2020-04-17,Commerzbank AG,97.68,97.67
DE000CU1NNY5,9750.0,2020-04-17,Commerzbank AG,97.21,97.2
DE000CU1NNX7,9700.0,2020-04-17,Commerzbank AG,96.73,96.72
DE000CU1NNW9,9650.0,2020-04-17,Commerzbank AG,96.25,96.24
DE000CU1NNV1,9600.0,2020-04-17,Commerzbank AG,95.77,95.76
DE000CU1NNU3,9550.0,2020-04-17,Commerzbank AG,95.29,95.28
DE000CU1NNT5,9500.0,2020-04-17,Commerzbank AG,94.81,94.8
DE000CU1NNS7,9450.0,2020-04-17,Commerzbank AG,94.33,94.32
DE000CU1NNR9,9400.0,2020-04-17,Commerzbank AG,93.84,93.83
DE000CU1NNQ1,9350.0,2020-04-17,Commerzbank AG,93.36,93.35
DE000CU1NNP3,9300.0,2020-04-17,Commerzbank AG,92.88,92.87
DE000CU1NNN8,9250.0,2020-04-17,Commerzbank AG,92.39,92.38
DE000CU1NNM0,9200.0,2020-04-17,Commerzbank AG,91.9,91.89
DE000CU1NNL2,9150.0,2020-04-17,Commerzbank AG,91.42,91.41
DE000CU1NNK4,9100.0,2020-04-17,Commerzbank AG,90.93,90.92
DE000CU1NNJ6,9050.0,2020-04-17,Commerzbank AG,90.44,90.43
DE000CU1NNH0,9000.0,2020-04-17,Commerzbank AG,89.95,89.94
DE000CU1NNG2,8950.0,2020-04-17,Commerzbank AG,89.46,89.45
DE000CU1NNF4,8900.0,2020-04-17,Commerzbank AG,88.97,88.96
DE000CU1NNE7,8850.0,2020-04-17,Commerzbank AG,88.49,88.48
DE000CU1NND9,8800.0,2020-04-17,Commerzbank AG,87.99,87.98
DE000CU1NNC1,8750.0,2020-04-17,Commerzbank AG,87.5,87.49
DE000CU1NNB3,8700.0,2020-04-17,Commerzbank AG,87.0,86.99
DE000CU1NNA5,8650.0,2020-04-17,Commerzbank AG,86.5,86.49
DE000CU1NN97,10300.0,2020-04-17,Commerzbank AG,102.4,102.39
DE000CU1NN89,10250.0,2020-04-17,Commerzbank AG,101.94,101.93
DE000CU1NN71,10200.0,2020-04-17,Commerzbank AG,101.47,101.46
DE000CU1NN63,10150.0,2020-04-17,Commerzbank AG,101.0,100.99
DE000CU1NN55,10100.0,2020-04-17,Commerzbank AG,100.53,100.52
DE000CU1NN48,10050.0,2020-04-17,Commerzbank AG,100.06,100.05
DE000CU1NN30,10000.0,2020-04-17,Commerzbank AG,99.59,99.58
DE000CU1NN22,9950.0,2020-04-17,Commerzbank AG,99.11,99.1
DE000CU1NN14,9900.0,2020-04-17,Commerzbank AG,98.64,98.63
DE000CU1NN06,9850.0,2020-04-17,Commerzbank AG,98.17,98.16
DE000CU1NM98,8600.0,2020-04-17,Commerzbank AG,86.0,85.99
DE000CU16SA7,14000.0,2020-05-15,Commerzbank AG,126.32,126.31
DE000CU16RZ6,13450.0,2020-05-15,Commerzbank AG,124.98,124.97
DE000CU16RY9,13400.0,2020-05-15,Commerzbank AG,124.8,124.79
DE000CU16RX1,13350.0,2020-05-15,Commerzbank AG,124.63,124.62
DE000CU16RW3,13300.0,2020-05-15,Commerzbank AG,124.43,124.42
DE000CU16RV5,13250.0,2020-05-15,Commerzbank AG,124.24,124.23
DE000CU16RU7,13200.0,2020-05-15,Commerzbank AG,124.05,124.04
DE000CU16RT9,13150.0,2020-05-15,Commerzbank AG,123.81,123.8
DE000CU16RS1,13100.0,2020-05-15,Commerzbank AG,123.59,123.58
DE000CU16RR3,13050.0,2020-05-15,Commerzbank AG,123.37,123.36
DE000CU16RQ5,13000.0,2020-05-15,Commerzbank AG,123.12,123.11
DE000CU16RP7,12950.0,2020-05-15,Commerzbank AG,122.86,122.85
DE000CU16RN2,12900.0,2020-05-15,Commerzbank AG,122.6,122.59
DE000CU16RM4,12850.0,2020-05-15,Commerzbank AG,122.34,122.33
DE000CU16RL6,12800.0,2020-05-15,Commerzbank AG,122.09,122.08
DE000CU16RK8,12750.0,2020-05-15,Commerzbank AG,121.79,121.78
DE000CU16RJ0,12700.0,2020-05-15,Commerzbank AG,121.5,121.49
DE000CU16R96,13950.0,2020-05-15,Commerzbank AG,126.22,126.21
DE000CU16R88,13900.0,2020-05-15,Commerzbank AG,126.16,126.15
DE000CU16R70,13850.0,2020-05-15,Commerzbank AG,126.05,126.04
DE000CU16R62,13800.0,2020-05-15,Commerzbank AG,125.96,125.95
DE000CU16R54,13750.0,2020-05-15,Commerzbank AG,125.85,125.84
DE000CU16R47,13700.0,2020-05-15,Commerzbank AG,125.7,125.69
DE000CU16R39,13650.0,2020-05-15,Commerzbank AG,125.57,125.56
DE000CU16R21,13600.0,2020-05-15,Commerzbank AG,125.45,125.44
DE000CU16R13,13550.0,2020-05-15,Commerzbank AG,125.29,125.28
DE000CU16R05,13500.0,2020-05-15,Commerzbank AG,125.17,125.16
DE000CU0LMQ9,13000.0,2020-02-21,Commerzbank AG,124.17,124.16
DE000CU0LMP1,12950.0,2020-02-21,Commerzbank AG,123.93,123.92
DE000CU0LMN6,12900.0,2020-02-21,Commerzbank AG,123.68,123.67
DE000CU0LMM8,12850.0,2020-02-21,Commerzbank AG,123.42,123.41
DE000CU0LML0,12800.0,2020-02-21,Commerzbank AG,123.15,123.14
DE000CU0LMK2,12750.0,2020-02-21,Commerzbank AG,122.87,122.86
DE000CU0LMJ4,12700.0,2020-02-21,Commerzbank AG,122.59,122.58
DE000CU0LMH8,12650.0,2020-02-21,Commerzbank AG,122.31,122.3
DE000CU0LMG0,12600.0,2020-02-21,Commerzbank AG,122.01,122.0
DE000CU0LMF2,12550.0,2020-02-21,Commerzbank AG,121.69,121.68
DE000CU0LME5,12500.0,2020-02-21,Commerzbank AG,121.37,121.36
DE000CU0LMD7,12450.0,2020-02-21,Commerzbank AG,121.04,121.03
DE000CU0LMC9,12400.0,2020-02-21,Commerzbank AG,120.71,120.7
DE000CU0LMB1,12350.0,2020-02-21,Commerzbank AG,120.38,120.37
DE000CU0LMA3,12300.0,2020-02-21,Commerzbank AG,120.03,120.02
DE000CU0LLZ2,11750.0,2020-02-21,Commerzbank AG,115.79,115.78
DE000CU0LLY5,11700.0,2020-02-21,Commerzbank AG,115.37,115.36
DE000CU0LLX7,11650.0,2020-02-21,Commerzbank AG,114.96,114.95
DE000CU0LLW9,11600.0,2020-02-21,Commerzbank AG,114.54,114.53
DE000CU0LLV1,11550.0,2020-02-21,Commerzbank AG,114.11,114.1
DE000CU0LLU3,11500.0,2020-02-21,Commerzbank AG,113.68,113.67
DE000CU0LLT5,11450.0,2020-02-21,Commerzbank AG,113.25,113.24
DE000CU0LLS7,11400.0,2020-02-21,Commerzbank AG,112.82,112.81
DE000CU0LLR9,11350.0,2020-02-21,Commerzbank AG,112.38,112.37
DE000CU0LLQ1,11300.0,2020-02-21,Commerzbank AG,111.94,111.93
DE000CU0LLP3,11250.0,2020-02-21,Commerzbank AG,111.5,111.49
DE000CU0LLN8,11200.0,2020-02-21,Commerzbank AG,111.05,111.04
DE000CU0LLM0,11150.0,2020-02-21,Commerzbank AG,110.6,110.59
DE000CU0LLL2,11100.0,2020-02-21,Commerzbank AG,110.15,110.14
DE000CU0LLK4,11050.0,2020-02-21,Commerzbank AG,109.7,109.69
DE000CU0LLJ6,11000.0,2020-02-21,Commerzbank AG,109.24,109.23
DE000CU0LLH0,10950.0,2020-02-21,Commerzbank AG,108.78,108.77
DE000CU0LLG2,10900.0,2020-02-21,Commerzbank AG,108.33,108.32
DE000CU0LLF4,10850.0,2020-02-21,Commerzbank AG,107.86,107.85
DE000CU0LLE7,10800.0,2020-02-21,Commerzbank AG,107.4,107.39
DE000CU0LLD9,10750.0,2020-02-21,Commerzbank AG,106.93,106.92
DE000CU0LLC1,10700.0,2020-02-21,Commerzbank AG,106.47,106.46
DE000CU0LLB3,10650.0,2020-02-21,Commerzbank AG,106.0,105.99
DE000CU0LLA5,10600.0,2020-02-21,Commerzbank AG,105.53,105.52
DE000CU0LL92,12250.0,2020-02-21,Commerzbank AG,119.67,119.66
DE000CU0LL84,12200.0,2020-02-21,Commerzbank AG,119.31,119.3
DE000CU0LL76,12150.0,2020-02-21,Commerzbank AG,118.93,118.92
DE000CU0LL68,12100.0,2020-02-21,Commerzbank AG,118.55,118.54
DE000CU0LL50,12050.0,2020-02-21,Commerzbank AG,118.17,118.16
DE000CU0LL43,12000.0,2020-02-21,Commerzbank AG,117.79,117.78
DE000CU0LL35,11950.0,2020-02-21,Commerzbank AG,117.4,117.39
DE000CU0LL27,11900.0,2020-02-21,Commerzbank AG,117.01,117.0
DE000CU0LL19,11850.0,2020-02-21,Commerzbank AG,116.61,116.6
DE000CU0LL01,11800.0,2020-02-21,Commerzbank AG,116.2,116.19
DE000CU0LKZ4,10050.0,2020-02-21,Commerzbank AG,100.29,100.28
DE000CU0LKY7,10000.0,2020-02-21,Commerzbank AG,99.81,99.8
DE000CU0LKX9,9950.0,2020-02-21,Commerzbank AG,99.33,99.32
DE000CU0LKW1,9900.0,2020-02-21,Commerzbank AG,98.84,98.83
DE000CU0LKV3,9850.0,2020-02-21,Commerzbank AG,98.36,98.35
DE000CU0LKU5,9800.0,2020-02-21,Commerzbank AG,97.87,97.86
DE000CU0LKT7,9750.0,2020-02-21,Commerzbank AG,97.38,97.37
DE000CU0LKS9,9700.0,2020-02-21,Commerzbank AG,96.9,96.89
DE000CU0LKR1,9650.0,2020-02-21,Commerzbank AG,96.41,96.4
DE000CU0LKQ3,9600.0,2020-02-21,Commerzbank AG,95.92,95.91
DE000CU0LKP5,9550.0,2020-02-21,Commerzbank AG,95.43,95.42
DE000CU0LKN0,9500.0,2020-02-21,Commerzbank AG,94.94,94.93
DE000CU0LKM2,9450.0,2020-02-21,Commerzbank AG,94.45,94.44
DE000CU0LKL4,9400.0,2020-02-21,Commerzbank AG,93.96,93.95
DE000CU0LKK6,9350.0,2020-02-21,Commerzbank AG,93.47,93.46
DE000CU0LKJ8,9300.0,2020-02-21,Commerzbank AG,92.98,92.97
DE000CU0LKH2,9250.0,2020-02-21,Commerzbank AG,92.49,92.48
DE000CU0LKG4,9200.0,2020-02-21,Commerzbank AG,92.0,91.99
DE000CU0LKF6,9150.0,2020-02-21,Commerzbank AG,91.5,91.49
