ISIN,ausstiegskosten,bezugsverhaeltnis,einstiegskosten,erstelldatum,faelligkeitsdatum,gesamtkosten_0,mittleres_szenario_0,relative_gesamtkosten_0,risikoklasse,gesamtkosten_1,mittleres_szenario_1,relative_gesamtkosten_1,gesamtkosten_2,mittleres_szenario_2,relative_gesamtkosten_2
DE000PX3TWB9,"0,00",100,"0,16",16.10.2019,26.11.2020,"18,10","11.111,09","0,16",4,"18,10","10.788,54","0,18",,,
DE000PX3TWC7,"0,00",100,"0,16",16.10.2019,26.11.2020,"18,38","11.095,73","0,16",4,"18,38","10.792,40","0,18",,,
DE000PX3TWD5,"0,00",100,"0,16",16.10.2019,26.11.2020,"17,40","11.082,21","0,16",4,"17,40","10.797,16","0,17",,,
DE000PX3TWE3,"0,00",100,"0,15",16.10.2019,26.11.2020,"16,92","11.055,28","0,15",4,"16,92","10.804,28","0,17",,,
DE000PX3TWF0,"0,00",100,"0,15",16.10.2019,26.11.2020,"16,53","11.042,75","0,15",4,"16,53","10.807,56","0,17",,,
DE000PX3TWG8,"0,00",100,"0,15",16.10.2019,26.11.2020,"16,63","11.030,26","0,15",4,"16,63","10.810,18","0,17",,,
DE000PX3TWH6,"0,00",100,"0,14",16.10.2019,26.11.2020,"15,62","11.008,01","0,14",4,"15,62","10.815,94","0,16",,,
DE000PX3TWJ2,"0,00",100,"0,14",16.10.2019,26.11.2020,"15,37","10.997,36","0,14",4,"15,37","10.818,17","0,15",,,
DE000PX3TWK0,"0,00",100,"0,13",16.10.2019,26.11.2020,"14,71","10.987,62","0,13",4,"14,71","10.820,54","0,15",,,
DE000PX3TWL8,"0,00",100,"0,12",16.10.2019,26.11.2020,"13,85","10.969,07","0,12",4,"13,85","10.824,29","0,14",,,
DE000PX3TWM6,"0,00",100,"0,12",16.10.2019,26.11.2020,"13,64","10.960,26","0,12",4,"13,64","10.825,80","0,14",,,
DE000PX3TWN4,"0,00",100,"0,11",16.10.2019,26.11.2020,"12,97","10.952,35","0,11",4,"12,97","10.827,58","0,13",,,
DE000PX3TWP9,"0,00",100,"0,10",16.10.2019,26.11.2020,"12,00","10.937,42","0,10",4,"12,00","10.830,12","0,12",,,
DE000PX3TWQ7,"0,00",100,"0,10",16.10.2019,26.11.2020,"11,72","10.923,41","0,10",4,"11,72","10.831,31","0,12",,,
DE000PX3TWR5,"0,00",100,"0,09",16.10.2019,26.11.2020,"10,32","10.912,06","0,09",4,"10,32","10.832,64","0,10",,,
DE000PX3TWT1,"0,00",100,"0,09",16.10.2019,26.11.2020,"10,57","10.905,95","0,09",4,"10,57","10.832,09","0,11",,,
DE000PX3TWU9,"0,00",100,"0,08",16.10.2019,26.11.2020,"9,43","10.901,60","0,08",4,"9,43","10.831,39","0,09",,,
DE000PX3TWV7,"0,00",100,"0,08",16.10.2019,26.11.2020,"8,97","10.892,03","0,08",4,"8,97","10.821,88","0,09",,,
DE000PX3TWW5,"0,00",100,"0,08",16.10.2019,26.11.2020,"8,76","10.887,68","0,08",4,"8,76","10.817,56","0,09",,,
DE000PX3TWX3,"0,00",100,"0,07",16.10.2019,26.11.2020,"7,97","10.884,21","0,07",4,"7,97","10.814,11","0,08",,,
DE000PX3TWY1,"0,00",100,"0,06",16.10.2019,26.11.2020,"7,22","10.873,80","0,06",4,"7,22","10.803,77","0,07",,,
DE000PX3TWZ8,"0,00",100,"0,05",16.10.2019,26.11.2020,"6,08","10.863,41","0,05",4,"6,08","10.793,44","0,06",,,
DE000PX3TX02,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,56","10.733,23","0,19",4,"21,56","10.664,92","0,22",,,
DE000PX3TX10,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,96","10.750,88","0,19",4,"21,96","10.671,83","0,22",,,
DE000PX3TX28,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,90","10.769,36","0,19",4,"21,90","10.679,08","0,22",,,
DE000PX3TX36,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,41","10.788,66","0,19",4,"21,41","10.686,55","0,21",,,
DE000PX3TX44,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,37","10.807,88","0,19",4,"21,37","10.693,33","0,21",,,
DE000PX3TX51,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,90","10.827,92","0,18",4,"20,90","10.700,35","0,21",,,
DE000PX3TX69,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,91","10.847,88","0,18",4,"20,91","10.706,75","0,21",,,
DE000PX3TX77,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,38","10.867,76","0,19",4,"21,38","10.712,47","0,21",,,
DE000PX3TX85,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,56","10.889,37","0,18",4,"20,56","10.719,22","0,21",,,
DE000PX3TX93,"0,00",100,"0,18",16.10.2019,03.12.2020,"21,11","10.909,99","0,18",4,"21,11","10.724,47","0,21",,,
DE000PX3TXA9,"0,00",100,"0,17",16.10.2019,03.12.2020,"20,06","10.396,04","0,17",3,"20,06","10.381,18","0,20",,,
DE000PX3TXB7,"0,00",100,"0,17",16.10.2019,03.12.2020,"19,74","10.407,32","0,17",4,"19,74","10.391,29","0,20",,,
DE000PX3TXC5,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,66","10.417,60","0,18",4,"20,66","10.399,82","0,21",,,
DE000PX3TXD3,"0,00",100,"0,17",16.10.2019,03.12.2020,"20,04","10.429,67","0,17",4,"20,04","10.411,13","0,20",,,
DE000PX3TXE1,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,67","10.440,73","0,18",4,"20,67","10.420,94","0,21",,,
DE000PX3TXF8,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,69","10.452,65","0,18",4,"20,69","10.431,87","0,21",,,
DE000PX3TXG6,"0,00",100,"0,18",16.10.2019,03.12.2020,"21,04","10.464,50","0,18",4,"21,04","10.442,42","0,21",,,
DE000PX3TXH4,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,80","10.477,20","0,18",4,"20,80","10.453,87","0,21",,,
DE000PX3TXJ0,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,91","10.489,82","0,18",4,"20,91","10.465,60","0,21",,,
DE000PX3TXK8,"0,00",100,"0,18",16.10.2019,03.12.2020,"21,36","10.502,36","0,18",4,"21,36","10.477,43","0,21",,,
DE000PX3TXL6,"0,00",100,"0,18",16.10.2019,03.12.2020,"21,25","10.515,75","0,18",4,"21,25","10.490,30","0,21",,,
DE000PX3TXM4,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,50","10.529,06","0,19",4,"21,50","10.503,14","0,21",,,
DE000PX3TXN2,"0,00",100,"0,18",16.10.2019,03.12.2020,"21,19","10.543,21","0,18",4,"21,19","10.516,90","0,21",,,
DE000PX3TXP7,"0,00",100,"0,18",16.10.2019,03.12.2020,"21,26","10.557,29","0,18",4,"21,26","10.530,96","0,21",,,
DE000PX3TXQ5,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,70","10.571,28","0,19",4,"21,70","10.545,46","0,22",,,
DE000PX3TXR3,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,61","10.586,11","0,19",4,"21,61","10.560,57","0,22",,,
DE000PX3TXS1,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,91","10.600,86","0,19",4,"21,91","10.576,08","0,22",,,
DE000PX3TXT9,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,69","10.616,44","0,19",4,"21,69","10.592,49","0,22",,,
DE000PX3TXU7,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,87","10.631,94","0,19",4,"21,87","10.609,43","0,22",,,
DE000PX3TXV5,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,55","10.648,27","0,19",4,"21,55","10.627,38","0,22",,,
DE000PX3TXW3,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,61","10.664,51","0,19",4,"21,61","10.635,40","0,22",,,
DE000PX3TXX1,"0,00",100,"0,19",16.10.2019,03.12.2020,"22,09","10.680,68","0,19",4,"22,09","10.642,71","0,22",,,
DE000PX3TXY9,"0,00",100,"0,19",16.10.2019,03.12.2020,"22,08","10.697,67","0,19",4,"22,08","10.650,42","0,22",,,
DE000PX3TXZ6,"0,00",100,"0,19",16.10.2019,03.12.2020,"21,60","10.715,49","0,19",4,"21,60","10.658,41","0,22",,,
DE000PX3TY01,"0,00",100,"0,11",16.10.2019,03.12.2020,"12,59","10.941,97","0,11",4,"12,59","10.804,81","0,13",,,
DE000PX3TY19,"0,00",100,"0,10",16.10.2019,03.12.2020,"12,11","10.934,96","0,10",4,"12,11","10.805,56","0,12",,,
DE000PX3TY27,"0,00",100,"0,10",16.10.2019,03.12.2020,"12,00","10.927,95","0,10",4,"12,00","10.805,77","0,12",,,
DE000PX3TY35,"0,00",100,"0,10",16.10.2019,03.12.2020,"11,40","10.921,83","0,10",4,"11,40","10.806,41","0,11",,,
DE000PX3TY43,"0,00",100,"0,10",16.10.2019,03.12.2020,"11,16","10.915,71","0,10",4,"11,16","10.806,58","0,11",,,
DE000PX3TY50,"0,00",100,"0,09",16.10.2019,03.12.2020,"10,39","10.910,47","0,09",4,"10,39","10.807,15","0,10",,,
DE000PX3TY68,"0,00",100,"0,08",16.10.2019,03.12.2020,"9,97","10.905,24","0,08",4,"9,97","10.807,26","0,10",,,
DE000PX3TY76,"0,00",100,"0,08",16.10.2019,03.12.2020,"9,86","10.900,01","0,08",4,"9,86","10.804,28","0,10",,,
DE000PX3TY84,"0,00",100,"0,08",16.10.2019,03.12.2020,"9,20","10.895,66","0,08",4,"9,20","10.799,96","0,09",,,
DE000PX3TY92,"0,00",100,"0,07",16.10.2019,03.12.2020,"8,84","10.891,31","0,07",4,"8,84","10.795,65","0,09",,,
DE000PX3TYA7,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,37","10.932,34","0,18",4,"20,37","10.731,14","0,20",,,
DE000PX3TYB5,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,12","10.954,62","0,18",4,"20,12","10.736,67","0,20",,,
DE000PX3TYC3,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,37","10.976,81","0,18",4,"20,37","10.741,37","0,20",,,
DE000PX3TYD1,"0,00",100,"0,18",16.10.2019,03.12.2020,"20,22","10.999,84","0,18",4,"20,22","10.746,26","0,20",,,
DE000PX3TYE9,"0,00",100,"0,17",16.10.2019,03.12.2020,"19,68","11.023,69","0,17",4,"19,68","10.751,37","0,20",,,
DE000PX3TYF6,"0,00",100,"0,17",16.10.2019,03.12.2020,"19,65","11.047,46","0,17",4,"19,65","10.755,77","0,20",,,
DE000PX3TYG4,"0,00",100,"0,17",16.10.2019,03.12.2020,"19,22","11.072,07","0,17",4,"19,22","10.760,38","0,19",,,
DE000PX3TYH2,"0,00",100,"0,17",16.10.2019,03.12.2020,"19,30","11.096,61","0,17",4,"19,30","10.764,35","0,19",,,
DE000PX3TYJ8,"0,00",100,"0,17",16.10.2019,03.12.2020,"18,99","11.117,61","0,17",4,"18,99","10.768,57","0,19",,,
DE000PX3TYK6,"0,00",100,"0,16",16.10.2019,03.12.2020,"18,30","11.103,13","0,16",4,"18,30","10.772,80","0,18",,,
DE000PX3TYL4,"0,00",100,"0,16",16.10.2019,03.12.2020,"18,09","11.088,69","0,16",4,"18,09","10.776,30","0,18",,,
DE000PX3TYM2,"0,00",100,"0,15",16.10.2019,03.12.2020,"17,50","11.075,19","0,15",4,"17,50","10.779,86","0,18",,,
DE000PX3TYN0,"0,00",100,"0,15",16.10.2019,03.12.2020,"17,40","11.061,72","0,15",4,"17,40","10.782,68","0,17",,,
DE000PX3TYP5,"0,00",100,"0,15",16.10.2019,03.12.2020,"16,90","11.049,18","0,15",4,"16,90","10.785,69","0,17",,,
DE000PX3TYQ3,"0,00",100,"0,15",16.10.2019,03.12.2020,"16,87","11.036,67","0,15",4,"16,87","10.787,97","0,17",,,
DE000PX3TYR1,"0,00",100,"0,14",16.10.2019,03.12.2020,"16,45","11.025,08","0,14",4,"16,45","10.790,51","0,16",,,
DE000PX3TYS9,"0,00",100,"0,14",16.10.2019,03.12.2020,"15,61","11.014,40","0,14",4,"15,61","10.793,34","0,16",,,
DE000PX3TYT7,"0,00",100,"0,13",16.10.2019,03.12.2020,"15,24","11.003,74","0,13",4,"15,24","10.795,52","0,15",,,
DE000PX3TYU5,"0,00",100,"0,13",16.10.2019,03.12.2020,"15,31","10.993,10","0,13",4,"15,31","10.797,00","0,15",,,
DE000PX3TYV3,"0,00",100,"0,13",16.10.2019,03.12.2020,"14,96","10.983,37","0,13",4,"14,96","10.798,67","0,15",,,
DE000PX3TYW1,"0,00",100,"0,12",16.10.2019,03.12.2020,"14,17","10.974,53","0,12",4,"14,17","10.800,65","0,14",,,
DE000PX3TYX9,"0,00",100,"0,12",16.10.2019,03.12.2020,"13,81","10.965,71","0,12",4,"13,81","10.801,97","0,14",,,
DE000PX3TYY7,"0,00",100,"0,12",16.10.2019,03.12.2020,"13,86","10.956,91","0,12",4,"13,86","10.802,60","0,14",,,
DE000PX3TYZ4,"0,00",100,"0,11",16.10.2019,03.12.2020,"12,59","10.949,87","0,11",4,"12,59","10.804,41","0,13",,,
DE000PX3TZ00,"0,00",100,"0,18",16.10.2019,24.12.2020,"22,23","10.626,40","0,18",4,"22,23","10.599,82","0,22",,,
DE000PX3TZ18,"0,00",100,"0,18",16.10.2019,24.12.2020,"22,41","10.657,42","0,18",4,"22,41","10.616,87","0,22",,,
DE000PX3TZ26,"0,00",100,"0,18",16.10.2019,24.12.2020,"22,33","10.689,95","0,18",4,"22,33","10.633,60","0,22",,,
DE000PX3TZ34,"0,00",100,"0,18",16.10.2019,24.12.2020,"22,06","10.723,97","0,18",4,"22,06","10.649,85","0,22",,,
DE000PX3TZ42,"0,00",100,"0,19",16.10.2019,24.12.2020,"22,54","10.740,87","0,19",4,"22,54","10.657,10","0,23",,,
DE000PX3TZ59,"0,00",100,"0,19",16.10.2019,24.12.2020,"22,54","10.758,59","0,19",4,"22,54","10.664,53","0,23",,,
DE000PX3TZ67,"0,00",100,"0,18",16.10.2019,24.12.2020,"22,03","10.795,60","0,18",4,"22,03","10.679,30","0,22",,,
DE000PX3TZ75,"0,00",100,"0,19",16.10.2019,24.12.2020,"22,43","10.813,98","0,19",4,"22,43","10.685,83","0,22",,,
DE000PX3TZ83,"0,00",100,"0,19",16.10.2019,24.12.2020,"22,37","10.833,19","0,19",4,"22,37","10.692,65","0,22",,,
DE000PX3TZ91,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,83","10.873,19","0,18",4,"21,83","10.706,33","0,22",,,
DE000PX3TZA4,"0,00",100,"0,07",16.10.2019,03.12.2020,"8,77","10.886,97","0,07",4,"8,77","10.791,35","0,09",,,
DE000PX3TZB2,"0,00",100,"0,07",16.10.2019,03.12.2020,"8,11","10.883,50","0,07",4,"8,11","10.787,90","0,08",,,
DE000PX3TZC0,"0,00",100,"0,06",16.10.2019,03.12.2020,"7,59","10.876,55","0,06",4,"7,59","10.781,03","0,08",,,
DE000PX3TZD8,"0,00",100,"0,06",16.10.2019,03.12.2020,"7,17","10.870,49","0,06",4,"7,17","10.775,01","0,07",,,
DE000PX3TZE6,"0,00",100,"0,05",16.10.2019,03.12.2020,"5,91","10.866,16","0,05",4,"5,91","10.770,72","0,06",,,
DE000PX3TZF3,"0,00",100,"0,04",16.10.2019,03.12.2020,"5,45","10.861,84","0,04",4,"5,45","10.766,44","0,05",,,
DE000PX3TZG1,"0,00",100,"0,16",16.10.2019,24.12.2020,"19,10","10.329,42","0,16",3,"19,10","10.318,23","0,19",,,
DE000PX3TZH9,"0,00",100,"0,16",16.10.2019,24.12.2020,"19,35","10.338,43","0,16",3,"19,35","10.326,30","0,19",,,
DE000PX3TZJ5,"0,00",100,"0,16",16.10.2019,24.12.2020,"19,69","10.357,21","0,16",3,"19,69","10.342,63","0,20",,,
DE000PX3TZK3,"0,00",100,"0,16",16.10.2019,24.12.2020,"19,79","10.366,97","0,16",3,"19,79","10.351,36","0,20",,,
DE000PX3TZL1,"0,00",100,"0,17",16.10.2019,24.12.2020,"20,17","10.376,67","0,17",3,"20,17","10.360,00","0,20",,,
DE000PX3TZM9,"0,00",100,"0,16",16.10.2019,24.12.2020,"19,87","10.397,75","0,16",3,"19,87","10.378,06","0,20",,,
DE000PX3TZN7,"0,00",100,"0,17",16.10.2019,24.12.2020,"20,74","10.418,55","0,17",3,"20,74","10.398,29","0,21",,,
DE000PX3TZP2,"0,00",100,"0,17",16.10.2019,24.12.2020,"20,92","10.440,94","0,17",4,"20,92","10.418,71","0,21",,,
DE000PX3TZQ0,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,48","10.452,03","0,18",4,"21,48","10.429,02","0,21",,,
DE000PX3TZR8,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,42","10.463,98","0,18",4,"21,42","10.440,38","0,21",,,
DE000PX3TZS6,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,33","10.488,58","0,18",4,"21,33","10.463,84","0,21",,,
DE000PX3TZT4,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,32","10.501,24","0,18",4,"21,32","10.476,13","0,21",,,
DE000PX3TZU2,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,64","10.513,81","0,18",4,"21,64","10.488,69","0,22",,,
DE000PX3TZV0,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,48","10.540,59","0,18",4,"21,48","10.515,73","0,21",,,
DE000PX3TZW8,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,92","10.553,86","0,18",4,"21,92","10.529,44","0,22",,,
DE000PX3TZX6,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,80","10.567,97","0,18",4,"21,80","10.543,93","0,22",,,
DE000PX3TZY4,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,73","10.596,89","0,18",4,"21,73","10.574,62","0,22",,,
DE000PX3TZZ1,"0,00",100,"0,18",16.10.2019,24.12.2020,"21,80","10.611,68","0,18",4,"21,80","10.590,89","0,22",,,
DE000PX3U502,"0,00",100,"0,07",16.10.2019,02.04.2020,"7,43","10.172,63","0,07",3,,,,,,
DE000PX3U510,"0,00",100,"0,07",16.10.2019,02.04.2020,"7,05","10.180,80","0,07",3,,,,,,
DE000PX3U528,"0,00",100,"0,07",16.10.2019,02.04.2020,"7,02","10.188,91","0,07",3,,,,,,
DE000PX3U536,"0,00",100,"0,07",16.10.2019,02.04.2020,"7,36","10.196,97","0,07",3,,,,,,
DE000PX3U544,"0,00",100,"0,07",16.10.2019,02.04.2020,"7,17","10.205,85","0,07",3,,,,,,
DE000PX3U551,"0,00",100,"0,07",16.10.2019,02.04.2020,"7,39","10.214,68","0,07",3,,,,,,
DE000PX3U569,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,01","10.223,45","0,08",3,,,,,,
DE000PX3U577,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,15","10.233,04","0,08",3,,,,,,
DE000PX3U585,"0,00",100,"0,08",16.10.2019,02.04.2020,"7,83","10.243,44","0,08",4,,,,,,
DE000PX3U593,"0,00",100,"0,08",16.10.2019,02.04.2020,"7,97","10.253,78","0,08",4,,,,,,
DE000PX3U5P4,"0,00",100,"0,01",16.10.2019,26.03.2020,"1,14","10.372,03","0,01",4,,,,,,
DE000PX3U5Q2,"0,00",100,"0,06",16.10.2019,02.04.2020,"6,30","10.109,79","0,06",3,,,,,,
DE000PX3U5R0,"0,00",100,"0,06",16.10.2019,02.04.2020,"5,73","10.115,74","0,06",3,,,,,,
DE000PX3U5S8,"0,00",100,"0,06",16.10.2019,02.04.2020,"6,34","10.120,72","0,06",3,,,,,,
DE000PX3U5T6,"0,00",100,"0,06",16.10.2019,02.04.2020,"6,28","10.126,58","0,06",3,,,,,,
DE000PX3U5U4,"0,00",100,"0,06",16.10.2019,02.04.2020,"6,49","10.132,40","0,06",3,,,,,,
DE000PX3U5V2,"0,00",100,"0,06",16.10.2019,02.04.2020,"6,04","10.139,08","0,06",3,,,,,,
DE000PX3U5W0,"0,00",100,"0,07",16.10.2019,02.04.2020,"6,81","10.144,80","0,07",3,,,,,,
DE000PX3U5X8,"0,00",100,"0,07",16.10.2019,02.04.2020,"6,95","10.151,38","0,07",3,,,,,,
DE000PX3U5Y6,"0,00",100,"0,06",16.10.2019,02.04.2020,"6,48","10.158,81","0,06",3,,,,,,
DE000PX3U5Z3,"0,00",100,"0,07",16.10.2019,02.04.2020,"7,25","10.165,30","0,07",3,,,,,,
DE000PX3U601,"0,00",100,"0,08",16.10.2019,02.04.2020,"7,57","10.524,71","0,08",4,,,,,,
DE000PX3U619,"0,00",100,"0,07",16.10.2019,02.04.2020,"7,44","10.511,15","0,07",4,,,,,,
DE000PX3U627,"0,00",100,"0,07",16.10.2019,02.04.2020,"7,31","10.498,46","0,07",4,,,,,,
DE000PX3U635,"0,00",100,"0,06",16.10.2019,02.04.2020,"6,27","10.487,49","0,06",4,,,,,,
DE000PX3U643,"0,00",100,"0,06",16.10.2019,02.04.2020,"6,09","10.476,54","0,06",4,,,,,,
DE000PX3U650,"0,00",100,"0,06",16.10.2019,02.04.2020,"5,87","10.466,46","0,06",4,,,,,,
DE000PX3U668,"0,00",100,"0,06",16.10.2019,02.04.2020,"5,57","10.457,23","0,06",4,,,,,,
DE000PX3U676,"0,00",100,"0,05",16.10.2019,02.04.2020,"5,17","10.448,86","0,05",4,,,,,,
DE000PX3U684,"0,00",100,"0,06",16.10.2019,02.04.2020,"5,51","10.440,49","0,06",4,,,,,,
DE000PX3U692,"0,00",100,"0,05",16.10.2019,02.04.2020,"4,81","10.433,82","0,05",4,,,,,,
DE000PX3U6A4,"0,00",100,"0,08",16.10.2019,02.04.2020,"7,68","10.264,93","0,08",4,,,,,,
DE000PX3U6B2,"0,00",100,"0,08",16.10.2019,02.04.2020,"7,88","10.276,01","0,08",4,,,,,,
DE000PX3U6C0,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,59","10.287,02","0,09",4,,,,,,
DE000PX3U6D8,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,02","10.299,70","0,08",4,,,,,,
DE000PX3U6E6,"0,00",100,"0,08",16.10.2019,02.04.2020,"7,99","10.312,32","0,08",4,,,,,,
DE000PX3U6F3,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,52","10.324,86","0,09",4,,,,,,
DE000PX3U6G1,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,74","10.338,19","0,09",4,,,,,,
DE000PX3U6H9,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,65","10.352,31","0,09",4,,,,,,
DE000PX3U6J5,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,28","10.367,22","0,08",4,,,,,,
DE000PX3U6K3,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,55","10.382,06","0,09",4,,,,,,
DE000PX3U6L1,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,57","10.397,68","0,09",4,,,,,,
DE000PX3U6M9,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,38","10.414,08","0,08",4,,,,,,
DE000PX3U6N7,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,89","10.430,41","0,09",4,,,,,,
DE000PX3U6P2,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,33","10.448,38","0,08",4,,,,,,
DE000PX3U6Q0,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,54","10.466,26","0,09",4,,,,,,
DE000PX3U6R8,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,63","10.484,93","0,09",4,,,,,,
DE000PX3U6S6,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,64","10.504,37","0,09",4,,,,,,
DE000PX3U6T4,"0,00",100,"0,09",16.10.2019,02.04.2020,"8,59","10.524,60","0,09",4,,,,,,
DE000PX3U6U2,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,50","10.545,60","0,08",4,,,,,,
DE000PX3U6V0,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,38","10.567,39","0,08",4,,,,,,
DE000PX3U6W8,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,25","10.587,91","0,08",4,,,,,,
DE000PX3U6X6,"0,00",100,"0,08",16.10.2019,02.04.2020,"8,06","10.570,76","0,08",4,,,,,,
DE000PX3U6Y4,"0,00",100,"0,08",16.10.2019,02.04.2020,"7,88","10.554,51","0,08",4,,,,,,
DE000PX3U6Z1,"0,00",100,"0,08",16.10.2019,02.04.2020,"7,72","10.539,16","0,08",4,,,,,,
DE000PX3U700,"0,00",100,"0,06",16.10.2019,30.04.2020,"6,46","10.132,04","0,06",3,,,,,,
DE000PX3U718,"0,00",100,"0,06",16.10.2019,30.04.2020,"6,49","10.137,91","0,06",3,,,,,,
DE000PX3U726,"0,00",100,"0,07",16.10.2019,30.04.2020,"6,78","10.143,74","0,07",3,,,,,,
DE000PX3U734,"0,00",100,"0,07",16.10.2019,30.04.2020,"7,32","10.149,52","0,07",3,,,,,,
DE000PX3U742,"0,00",100,"0,07",16.10.2019,30.04.2020,"7,21","10.156,18","0,07",3,,,,,,
DE000PX3U759,"0,00",100,"0,07",16.10.2019,30.04.2020,"7,37","10.162,78","0,07",3,,,,,,
DE000PX3U767,"0,00",100,"0,07",16.10.2019,30.04.2020,"6,90","10.170,25","0,07",3,,,,,,
DE000PX3U775,"0,00",100,"0,08",16.10.2019,30.04.2020,"7,65","10.176,75","0,08",3,,,,,,
DE000PX3U783,"0,00",100,"0,08",16.10.2019,30.04.2020,"7,78","10.184,11","0,08",3,,,,,,
DE000PX3U791,"0,00",100,"0,07",16.10.2019,30.04.2020,"7,31","10.192,32","0,07",3,,,,,,
DE000PX3U7A2,"0,00",100,"0,05",16.10.2019,02.04.2020,"4,80","10.427,14","0,05",4,,,,,,
DE000PX3U7B0,"0,00",100,"0,05",16.10.2019,02.04.2020,"4,55","10.421,31","0,05",4,,,,,,
DE000PX3U7C8,"0,00",100,"0,04",16.10.2019,02.04.2020,"4,03","10.416,32","0,04",4,,,,,,
DE000PX3U7D6,"0,00",100,"0,04",16.10.2019,02.04.2020,"4,09","10.411,34","0,04",4,,,,,,
DE000PX3U7E4,"0,00",100,"0,04",16.10.2019,02.04.2020,"3,82","10.407,18","0,04",4,,,,,,
DE000PX3U7F1,"0,00",100,"0,03",16.10.2019,02.04.2020,"3,17","10.403,86","0,03",4,,,,,,
DE000PX3U7G9,"0,00",100,"0,03",16.10.2019,02.04.2020,"2,99","10.400,55","0,03",4,,,,,,
DE000PX3U7H7,"0,00",100,"0,03",16.10.2019,02.04.2020,"3,24","10.397,23","0,03",4,,,,,,
DE000PX3U7J3,"0,00",100,"0,03",16.10.2019,02.04.2020,"3,01","10.394,75","0,03",4,,,,,,
DE000PX3U7K1,"0,00",100,"0,02",16.10.2019,02.04.2020,"2,28","10.393,09","0,02",4,,,,,,
DE000PX3U7L9,"0,00",100,"0,03",16.10.2019,02.04.2020,"2,75","10.390,61","0,03",4,,,,,,
DE000PX3U7M7,"0,00",100,"0,03",16.10.2019,02.04.2020,"2,64","10.388,95","0,03",4,,,,,,
DE000PX3U7N5,"0,00",100,"0,02",16.10.2019,02.04.2020,"1,94","10.388,13","0,02",4,,,,,,
DE000PX3U7P0,"0,00",100,"0,02",16.10.2019,02.04.2020,"2,34","10.386,47","0,02",4,,,,,,
DE000PX3U7Q8,"0,00",100,"0,02",16.10.2019,02.04.2020,"2,08","10.385,65","0,02",4,,,,,,
DE000PX3U7R6,"0,00",100,"0,02",16.10.2019,02.04.2020,"2,01","10.384,82","0,02",4,,,,,,
DE000PX3U7S4,"0,00",100,"0,01",16.10.2019,02.04.2020,"1,24","10.384,82","0,01",4,,,,,,
