ISIN,ausstiegskosten,bezugsverhaeltnis,einstiegskosten,erstelldatum,gesamtkosten_0,relative_gesamtkosten_0,risikoklasse,gesamtkosten_1,relative_gesamtkosten_1,gesamtkosten_2,relative_gesamtkosten_2
DE000MC0FFX1,"0,00","0,01","0,05545",16.10.2019,"5,55","0,05545",1,,,,
DE000MC0FFY9,"0,00","0,01","0,05518",16.10.2019,"5,52","0,05518",1,,,,
DE000MC0FFZ6,"0,00","0,01","0,05493",16.10.2019,"5,49","0,05493",1,,,,
DE000MC0FG03,"0,00","0,01","0,05468",16.10.2019,"5,47","0,05468",1,,,,
DE000MC0FG11,"0,00","0,01","0,05443",16.10.2019,"5,44","0,05443",2,,,,
DE000MC0FG29,"0,00","0,01","0,05418",16.10.2019,"5,42","0,05418",2,,,,
DE000MC0FG37,"0,00","0,01","0,05394",16.10.2019,"5,39","0,05394",2,,,,
DE000MC0FG45,"0,00","0,01","0,0537",16.10.2019,"5,37","0,0537",2,,,,
DE000MC0FG52,"0,00","0,01","0,05347",16.10.2019,"5,35","0,05347",2,,,,
DE000MC0FG60,"0,00","0,01","0,05061",16.10.2019,"5,06","0,05061",1,,,,
DE000MC0FG78,"0,00","0,01","0,05323",16.10.2019,"5,32","0,05323",2,,,,
DE000MC0FG86,"0,00","0,01","0,05038",16.10.2019,"5,04","0,05038",1,,,,
DE000MC0FG94,"0,00","0,01","0,053",16.10.2019,"5,30","0,053",2,,,,
DE000MC0FGA7,"0,00","0,01","0,05016",16.10.2019,"5,02","0,05016",2,,,,
DE000MC0FGB5,"0,00","0,01","0,05278",16.10.2019,"5,28","0,05278",2,,,,
DE000MC0FGC3,"0,00","0,01","0,05255",16.10.2019,"5,25","0,05255",2,,,,
DE000MC0FGD1,"0,00","0,01","0,04994",16.10.2019,"4,99","0,04994",2,,,,
DE000MC0FGE9,"0,00","0,01","0,05233",16.10.2019,"5,23","0,05233",2,,,,
DE000MC0FGF6,"0,00","0,01","0,06758",16.10.2019,"8,11","0,06758",3,"8,11","0,08106",,
DE000MC0FGG4,"0,00","0,01","0,06737",16.10.2019,"8,08","0,06737",3,"8,08","0,08079",,
DE000MC0FGH2,"0,00","0,01","0,06715",16.10.2019,"8,06","0,06715",3,"8,05","0,08051",,
DE000MC0GVL1,"0,00","0,01","0,04972",16.10.2019,"4,97","0,04972",2,,,,
DE000MC0GVM9,"0,00","0,01","0,05212",16.10.2019,"5,21","0,05212",2,,,,
DE000MC0GVN7,"0,00","0,01","0,06695",16.10.2019,"8,04","0,06695",3,"8,02","0,08025",,
DE000MC0GVP2,"0,00","0,01","0,06675",16.10.2019,"8,01","0,06675",3,"8,00","0,08",,
DE000MC0HA15,"0,00","0,01","0,01896",16.10.2019,"1,90","0,01896",1,,,,
DE000MC0HA23,"0,00","0,01","0,04606",16.10.2019,"4,61","0,04606",1,,,,
DE000MC0HA31,"0,00","0,01","0,04951",16.10.2019,"4,95","0,04951",2,,,,
DE000MC0HA49,"0,00","0,01","0,0519",16.10.2019,"5,19","0,0519",2,,,,
DE000MC0HA56,"0,00","0,01","0,05937",16.10.2019,"5,94","0,05937",3,,,,
DE000MC0JDQ2,"0,00","0,01","0,06655",16.10.2019,"7,99","0,06655",3,"7,97","0,07974",,
DE000MC0M9X4,"0,00","0,01","0,01887",16.10.2019,"1,89","0,01887",1,,,,
DE000MC0M9Y2,"0,00","0,01","0,01878",16.10.2019,"1,88","0,01878",1,,,,
DE000MC0MA00,"0,00","0,01","0,04584",16.10.2019,"4,58","0,04584",1,,,,
DE000MC0MA18,"0,00","0,01","0,0446",16.10.2019,"4,46","0,0446",1,,,,
DE000MC0MA26,"0,00","0,01","0,04929",16.10.2019,"4,93","0,04929",2,,,,
DE000MC0MA34,"0,00","0,01","0,05169",16.10.2019,"5,17","0,05169",3,,,,
DE000MC0MA42,"0,00","0,01","0,04908",16.10.2019,"4,91","0,04908",2,,,,
DE000MC0MA59,"0,00","0,01","0,05148",16.10.2019,"5,15","0,05148",3,,,,
DE000MC0MA67,"0,00","0,01","0,04888",16.10.2019,"4,89","0,04888",2,,,,
DE000MC0MA75,"0,00","0,01","0,05128",16.10.2019,"5,13","0,05128",3,,,,
DE000MC0MA83,"0,00","0,01","0,05643",16.10.2019,"5,64","0,05643",3,,,,
DE000MC0MA91,"0,00","0,01","0,05895",16.10.2019,"5,90","0,05895",3,,,,
DE000MC0MAA6,"0,00","0,01","0,06636",16.10.2019,"7,97","0,06636",3,"7,95","0,07949",,
DE000MC0MAB4,"0,00","0,01","0,06617",16.10.2019,"7,95","0,06617",3,"7,92","0,07924",,
DE000MC0VN20,"0,00","0,01","0,0618",16.10.2019,"6,18","0,0618",1,,,,
DE000MC0VN38,"0,00","0,01","0,06146",16.10.2019,"6,15","0,06146",1,,,,
DE000MC0VN46,"0,00","0,01","0,06114",16.10.2019,"6,11","0,06114",1,,,,
DE000MC0VN53,"0,00","0,01","0,06083",16.10.2019,"6,08","0,06083",1,,,,
DE000MC0VN61,"0,00","0,01","0,06052",16.10.2019,"6,05","0,06052",1,,,,
DE000MC10HK9,"0,00","0,01","0,0187",16.10.2019,"1,87","0,0187",1,,,,
DE000MC10HL7,"0,00","0,01","0,04542",16.10.2019,"4,54","0,04542",1,,,,
DE000MC10HM5,"0,00","0,01","0,05244",16.10.2019,"5,24","0,05244",3,,,,
DE000MC12AC7,"0,00","0,01","0,01861",16.10.2019,"1,86","0,01861",1,,,,
DE000MC12AD5,"0,00","0,01","0,01852",16.10.2019,"1,85","0,01852",1,,,,
DE000MC12AH6,"0,00","0,01","0,04521",16.10.2019,"4,52","0,04521",1,,,,
DE000MC12AK0,"0,00","0,01","0,01844",16.10.2019,"1,84","0,01844",1,,,,
DE000MC12AL8,"0,00","0,01","0,045",16.10.2019,"4,50","0,045",1,,,,
DE000MC12AN4,"0,00","0,01","0,04867",16.10.2019,"4,87","0,04867",2,,,,
DE000MC12AP9,"0,00","0,01","0,04479",16.10.2019,"4,48","0,04479",1,,,,
DE000MC12AR5,"0,00","0,01","0,05108",16.10.2019,"5,11","0,05108",3,,,,
DE000MC12AS3,"0,00","0,01","0,04847",16.10.2019,"4,85","0,04847",2,,,,
DE000MC12AT1,"0,00","0,01","0,01835",16.10.2019,"1,84","0,01835",1,,,,
DE000MC12AU9,"0,00","0,01","0,05088",16.10.2019,"5,09","0,05088",3,,,,
DE000MC12AV7,"0,00","0,01","0,01827",16.10.2019,"1,83","0,01827",1,,,,
DE000MC12AW5,"0,00","0,01","0,04459",16.10.2019,"4,46","0,04459",1,,,,
DE000MC12AX3,"0,00","0,01","0,04828",16.10.2019,"4,83","0,04828",2,,,,
DE000MC12AY1,"0,00","0,01","0,05224",16.10.2019,"5,22","0,05224",3,,,,
DE000MC12AZ8,"0,00","0,01","0,05206",16.10.2019,"5,21","0,05206",3,,,,
DE000MC12B07,"0,00","0,01","0,05069",16.10.2019,"5,07","0,05069",3,,,,
DE000MC12B15,"0,00","0,01","0,05736",16.10.2019,"5,74","0,05736",3,,,,
DE000MC12B23,"0,00","0,01","0,04808",16.10.2019,"4,81","0,04808",3,,,,
DE000MC12B31,"0,00","0,01","0,05857",16.10.2019,"5,86","0,05857",3,,,,
DE000MC12B49,"0,00","0,01","0,04789",16.10.2019,"4,79","0,04789",3,,,,
DE000MC12B56,"0,00","0,01","0,05187",16.10.2019,"5,19","0,05187",3,,,,
DE000MC12B64,"0,00","0,01","0,0505",16.10.2019,"5,05","0,0505",3,,,,
DE000MC12B72,"0,00","0,01","0,05837",16.10.2019,"5,84","0,05837",3,,,,
DE000MC12B80,"0,00","0,01","0,05169",16.10.2019,"5,17","0,05169",3,,,,
DE000MC12B98,"0,00","0,01","0,05818",16.10.2019,"5,82","0,05818",3,,,,
DE000MC12BA9,"0,00","0,01","0,058",16.10.2019,"5,80","0,058",3,,,,
DE000MC12BB7,"0,00","0,01","0,06598",16.10.2019,"7,92","0,06598",3,"7,90","0,07899",,
DE000MC12BC5,"0,00","0,01","0,0658",16.10.2019,"7,90","0,0658",3,"7,87","0,07874",,
DE000MC12BD3,"0,00","0,01","0,06562",16.10.2019,"7,88","0,06562",4,"7,85","0,0785",,
DE000MC12BE1,"0,00","0,01","0,06545",16.10.2019,"7,86","0,06545",4,"7,83","0,07826",,
DE000MC12BF8,"0,00","0,01","0,06527",16.10.2019,"7,84","0,06527",4,"7,80","0,07801",,
DE000MC16XA4,"0,00","0,01","0,01819",16.10.2019,"1,82","0,01819",1,,,,
DE000MC16XB2,"0,00","0,01","0,04438",16.10.2019,"4,44","0,04438",1,,,,
DE000MC16XC0,"0,00","0,01","0,04418",16.10.2019,"4,42","0,04418",1,,,,
DE000MC16XD8,"0,00","0,01","0,04771",16.10.2019,"4,77","0,04771",3,,,,
DE000MC16XE6,"0,00","0,01","0,05031",16.10.2019,"5,03","0,05031",3,,,,
DE000MC16XF3,"0,00","0,01","0,04904",16.10.2019,"4,90","0,04904",3,,,,
DE000MC16XG1,"0,00","0,01","0,0515",16.10.2019,"5,15","0,0515",3,,,,
DE000MC16XH9,"0,00","0,01","0,05014",16.10.2019,"5,01","0,05014",3,,,,
DE000MC16XJ5,"0,00","0,01","0,05782",16.10.2019,"5,78","0,05782",3,,,,
DE000MC16XK3,"0,00","0,01","0,05765",16.10.2019,"5,77","0,05765",3,,,,
DE000MC16XL1,"0,00","0,01","0,06511",16.10.2019,"7,83","0,06511",4,"7,78","0,07778",,
DE000MC16XM9,"0,00","0,01","0,06494",16.10.2019,"7,81","0,06494",4,"7,75","0,07755",,
DE000MC1CLA2,"0,00","0,01","0,06011",16.10.2019,"6,01","0,06011",2,,,,
DE000MC1CLB0,"0,00","0,01","0,05983",16.10.2019,"5,98","0,05983",2,,,,
DE000MC1CLC8,"0,00","0,01","0,05956",16.10.2019,"5,96","0,05956",2,,,,
DE000MC1CLD6,"0,00","0,01","0,05928",16.10.2019,"5,93","0,05928",2,,,,
DE000MC1CLE4,"0,00","0,01","0,05902",16.10.2019,"5,90","0,05902",2,,,,
DE000MC1CLF1,"0,00","0,01","0,05876",16.10.2019,"5,88","0,05876",2,,,,
DE000MC1CLG9,"0,00","0,01","0,05851",16.10.2019,"5,85","0,05851",2,,,,
DE000MC1CLH7,"0,00","0,01","0,05825",16.10.2019,"5,83","0,05825",2,,,,
DE000MC1CLJ3,"0,00","0,01","0,05801",16.10.2019,"5,80","0,05801",2,,,,
DE000MC1CLK1,"0,00","0,01","0,05776",16.10.2019,"5,78","0,05776",2,,,,
DE000MC1CLL9,"0,00","0,01","0,05751",16.10.2019,"5,75","0,05751",2,,,,
DE000MC1CLM7,"0,00","0,01","0,05727",16.10.2019,"5,73","0,05727",2,,,,
DE000MC1CLN5,"0,00","0,01","0,05704",16.10.2019,"5,70","0,05704",2,,,,
DE000MC1CLP0,"0,00","0,01","0,05681",16.10.2019,"5,68","0,05681",3,,,,
DE000MC1CLQ8,"0,00","0,01","0,05658",16.10.2019,"5,66","0,05658",3,,,,
DE000MC1CLR6,"0,00","0,01","0,05635",16.10.2019,"5,64","0,05635",3,,,,
DE000MC1CLS4,"0,00","0,01","0,05613",16.10.2019,"5,61","0,05613",3,,,,
DE000MC1CLT2,"0,00","0,01","0,05592",16.10.2019,"5,59","0,05592",3,,,,
DE000MC1CLU0,"0,00","0,01","0,0557",16.10.2019,"5,57","0,0557",3,,,,
DE000MC1CLV8,"0,00","0,01","0,05549",16.10.2019,"5,55","0,05549",3,,,,
DE000MC1CLW6,"0,00","0,01","0,05529",16.10.2019,"5,53","0,05529",3,,,,
DE000MC1CLX4,"0,00","0,01","0,05508",16.10.2019,"5,51","0,05508",3,,,,
DE000MC1CLZ9,"0,00","0,01","0,05488",16.10.2019,"5,49","0,05488",3,,,,
DE000MC1CM07,"0,00","0,01","0,05469",16.10.2019,"5,47","0,05469",3,,,,
DE000MC1CM64,"0,00","0,01","0,0545",16.10.2019,"5,45","0,0545",3,,,,
DE000MC1CM72,"0,00","0,01","0,0181",16.10.2019,"1,81","0,0181",1,,,,
DE000MC1CM98,"0,00","0,01","0,0543",16.10.2019,"5,43","0,0543",3,,,,
DE000MC1CMB8,"0,00","0,01","0,01802",16.10.2019,"1,80","0,01802",1,,,,
DE000MC1CMC6,"0,00","0,01","0,04398",16.10.2019,"4,40","0,04398",1,,,,
DE000MC1CMF9,"0,00","0,01","0,04379",16.10.2019,"4,38","0,04379",1,,,,
DE000MC1CMG7,"0,00","0,01","0,01794",16.10.2019,"1,79","0,01794",1,,,,
DE000MC1CMJ1,"0,00","0,01","0,04752",16.10.2019,"4,75","0,04752",3,,,,
DE000MC1CMK9,"0,00","0,01","0,05412",16.10.2019,"5,41","0,05412",3,,,,
DE000MC1CML7,"0,00","0,01","0,04734",16.10.2019,"4,73","0,04734",3,,,,
DE000MC1CMM5,"0,00","0,01","0,04995",16.10.2019,"4,99","0,04995",3,,,,
DE000MC1CMN3,"0,00","0,01","0,01786",16.10.2019,"1,79","0,01786",1,,,,
DE000MC1CMP8,"0,00","0,01","0,0436",16.10.2019,"4,36","0,0436",1,,,,
DE000MC1CMQ6,"0,00","0,01","0,05394",16.10.2019,"5,39","0,05394",3,,,,
DE000MC1CMR4,"0,00","0,01","0,04978",16.10.2019,"4,98","0,04978",3,,,,
DE000MC1CMS2,"0,00","0,01","0,04341",16.10.2019,"4,34","0,04341",2,,,,
DE000MC1CMT0,"0,00","0,01","0,05116",16.10.2019,"5,12","0,05116",3,,,,
DE000MC1CMU8,"0,00","0,01","0,04716",16.10.2019,"4,72","0,04716",3,,,,
DE000MC1CMV6,"0,00","0,01","0,05377",16.10.2019,"5,38","0,05377",3,,,,
DE000MC1CMW4,"0,00","0,01","0,04961",16.10.2019,"4,96","0,04961",3,,,,
DE000MC1CMX2,"0,00","0,01","0,0536",16.10.2019,"5,36","0,0536",3,,,,
DE000MC1CMY0,"0,00","0,01","0,04699",16.10.2019,"4,70","0,04699",3,,,,
DE000MC1CMZ7,"0,00","0,01","0,05098",16.10.2019,"5,10","0,05098",3,,,,
DE000MC1CN06,"0,00","0,01","0,04944",16.10.2019,"4,94","0,04944",3,,,,
DE000MC1CN14,"0,00","0,01","0,05747",16.10.2019,"5,75","0,05747",3,,,,
DE000MC1CN22,"0,00","0,01","0,05342",16.10.2019,"5,34","0,05342",3,,,,
DE000MC1CN30,"0,00","0,01","0,05082",16.10.2019,"5,08","0,05082",3,,,,
DE000MC1CN48,"0,00","0,01","0,05326",16.10.2019,"5,33","0,05326",3,,,,
DE000MC1CN55,"0,00","0,01","0,05066",16.10.2019,"5,07","0,05066",3,,,,
DE000MC1CN63,"0,00","0,01","0,05731",16.10.2019,"5,73","0,05731",3,,,,
DE000MC1CN71,"0,00","0,01","0,05714",16.10.2019,"5,71","0,05714",3,,,,
DE000MC1CN89,"0,00","0,01","0,05698",16.10.2019,"5,70","0,05698",3,,,,
DE000MC1CN97,"0,00","0,01","0,06478",16.10.2019,"7,79","0,06478",4,"7,73","0,07733",,
DE000MC1CNA8,"0,00","0,01","0,06463",16.10.2019,"7,77","0,06463",4,"7,71","0,07712",,
DE000MC1CNB6,"0,00","0,01","0,06379",16.10.2019,"7,67","0,06379",4,"7,61","0,07606",,
DE000MC1CNC4,"0,00","0,01","0,06434",16.10.2019,"7,74","0,06434",4,"7,67","0,07666",,
DE000MC1G8V7,"0,00","0,01","0,01778",16.10.2019,"1,78","0,01778",1,,,,
DE000MC1G8W5,"0,00","0,01","0,04323",16.10.2019,"4,32","0,04323",2,,,,
DE000MC1G8X3,"0,00","0,01","0,04681",16.10.2019,"4,68","0,04681",3,,,,
DE000MC1G8Y1,"0,00","0,01","0,04927",16.10.2019,"4,93","0,04927",3,,,,
DE000MC1G8Z8,"0,00","0,01","0,0505",16.10.2019,"5,05","0,0505",3,,,,
DE000MC1G909,"0,00","0,01","0,0531",16.10.2019,"5,31","0,0531",3,,,,
DE000MC1G917,"0,00","0,01","0,05684",16.10.2019,"5,68","0,05684",3,,,,
DE000MC1GCZ9,"0,00","0,01","0,0177",16.10.2019,"1,77","0,0177",1,,,,
DE000MC1GD04,"0,00","0,01","0,04665",16.10.2019,"4,66","0,04665",3,,,,
DE000MC1GD12,"0,00","0,01","0,04911",16.10.2019,"4,91","0,04911",3,,,,
DE000MC1GD20,"0,00","0,01","0,05294",16.10.2019,"5,29","0,05294",3,,,,
DE000MC1GD38,"0,00","0,01","0,05668",16.10.2019,"5,67","0,05668",3,,,,
DE000MC1GD46,"0,00","0,01","0,06419",16.10.2019,"7,72","0,06419",4,"7,64","0,07643",,
DE000MC1HGB9,"0,00","0,01","0,06067",16.10.2019,"6,07","0,06067",1,,,,
DE000MC1HGC7,"0,00","0,01","0,06038",16.10.2019,"6,04","0,06038",2,,,,
DE000MC1M9J2,"0,00","0,01","0,06096",16.10.2019,"6,10","0,06096",1,,,,
DE000MC1NQX0,"0,00","0,01","0,06154",16.10.2019,"6,15","0,06154",1,,,,
DE000MC1NQY8,"0,00","0,01","0,06125",16.10.2019,"6,12","0,06125",1,,,,
DE000MC1QXY7,"0,00","0,01","0,06184",16.10.2019,"6,18","0,06184",1,,,,
DE000MC1SPR3,"0,00","0,01","0,06251",16.10.2019,"6,25","0,06251",2,,,,
DE000MC1SPS1,"0,00","0,01","0,06223",16.10.2019,"6,22","0,06223",2,,,,
DE000MC1SPT9,"0,00","0,01","0,06193",16.10.2019,"6,19","0,06193",2,,,,
DE000MC1SPU7,"0,00","0,01","0,06165",16.10.2019,"6,16","0,06165",2,,,,
DE000MC1SPV5,"0,00","0,01","0,06137",16.10.2019,"6,14","0,06137",2,,,,
DE000MC1SPW3,"0,00","0,01","0,0611",16.10.2019,"6,11","0,0611",2,,,,
DE000MC1SPX1,"0,00","0,01","0,06082",16.10.2019,"6,08","0,06082",2,,,,
DE000MC1SPY9,"0,00","0,01","0,06055",16.10.2019,"6,06","0,06055",2,,,,
DE000MC1SPZ6,"0,00","0,01","0,06028",16.10.2019,"6,03","0,06028",2,,,,
DE000MC1SQ05,"0,00","0,01","0,06002",16.10.2019,"6,00","0,06002",2,,,,
DE000MC1SQ13,"0,00","0,01","0,05977",16.10.2019,"5,98","0,05977",2,,,,
DE000MC1SQ21,"0,00","0,01","0,0595",16.10.2019,"5,95","0,0595",2,,,,
DE000MC1SQ39,"0,00","0,01","0,05926",16.10.2019,"5,93","0,05926",2,,,,
DE000MC1SQ47,"0,00","0,01","0,05901",16.10.2019,"5,90","0,05901",2,,,,
DE000MC1SQ54,"0,00","0,01","0,05877",16.10.2019,"5,88","0,05877",3,,,,
DE000MC1SQ62,"0,00","0,01","0,05853",16.10.2019,"5,85","0,05853",3,,,,
DE000MC1SQ70,"0,00","0,01","0,0583",16.10.2019,"5,83","0,0583",3,,,,
DE000MC1SQ88,"0,00","0,01","0,05806",16.10.2019,"5,81","0,05806",3,,,,
DE000MC1SQ96,"0,00","0,01","0,05784",16.10.2019,"5,78","0,05784",3,,,,
DE000MC1SQA7,"0,00","0,01","0,05761",16.10.2019,"5,76","0,05761",3,,,,
DE000MC1SQB5,"0,00","0,01","0,05739",16.10.2019,"5,74","0,05739",3,,,,
DE000MC1SQC3,"0,00","0,01","0,05717",16.10.2019,"5,72","0,05717",3,,,,
DE000MC1SQD1,"0,00","0,01","0,05695",16.10.2019,"5,70","0,05695",3,,,,
DE000MC1SQE9,"0,00","0,01","0,05675",16.10.2019,"5,67","0,05675",3,,,,
DE000MC1SQF6,"0,00","0,01","0,05654",16.10.2019,"5,65","0,05654",3,,,,
DE000MC1SQG4,"0,00","0,01","0,05634",16.10.2019,"5,63","0,05634",3,,,,
DE000MC1SQH2,"0,00","0,01","0,05614",16.10.2019,"5,61","0,05614",3,,,,
DE000MC1SQJ8,"0,00","0,01","0,05594",16.10.2019,"5,59","0,05594",3,,,,
DE000MC1SQK6,"0,00","0,01","0,05575",16.10.2019,"5,58","0,05575",3,,,,
DE000MC1SQL4,"0,00","0,01","0,05556",16.10.2019,"5,56","0,05556",3,,,,
DE000MC1SQM2,"0,00","0,01","0,05538",16.10.2019,"5,54","0,05538",3,,,,
DE000MC1SQN0,"0,00","0,01","0,0552",16.10.2019,"5,52","0,0552",3,,,,
DE000MC1WQC5,"0,00","0,01","0,06312",16.10.2019,"6,31","0,06312",1,,,,
DE000MC1WQD3,"0,00","0,01","0,06281",16.10.2019,"6,28","0,06281",1,,,,
DE000MC21S80,"0,00","0,01","0,05469",16.10.2019,"5,47","0,05469",3,,,,
DE000MC21S98,"0,00","0,01","0,05452",16.10.2019,"5,45","0,05452",3,,,,
DE000MC230K5,"0,00","0,01","0,05436",16.10.2019,"5,44","0,05436",3,,,,
DE000MC29TG2,"0,00","0,01","0,05421",16.10.2019,"5,42","0,05421",3,,,,
DE000MC29TH0,"0,00","0,01","0,05406",16.10.2019,"5,41","0,05406",3,,,,
DE000MC2J133,"0,00","0,01","0,05503",16.10.2019,"5,50","0,05503",3,,,,
DE000MC2J141,"0,00","0,01","0,05486",16.10.2019,"5,49","0,05486",3,,,,
DE000MC2LN79,"0,00","0,01","0,01762",16.10.2019,"1,76","0,01762",1,,,,
DE000MC2LN95,"0,00","0,01","0,04304",16.10.2019,"4,30","0,04304",2,,,,
DE000MC2LNA7,"0,00","0,01","0,0429",15.10.2019,"4,29","0,0429",2,,,,
DE000MC2LNB5,"0,00","0,01","0,04649",16.10.2019,"4,65","0,04649",3,,,,
DE000MC2LNC3,"0,00","0,01","0,04632",16.10.2019,"4,63","0,04632",3,,,,
DE000MC2LND1,"0,00","0,01","0,04918",16.10.2019,"4,92","0,04918",3,,,,
DE000MC2LNE9,"0,00","0,01","0,04895",16.10.2019,"4,89","0,04895",3,,,,
DE000MC2LNF6,"0,00","0,01","0,05279",16.10.2019,"5,28","0,05279",3,,,,
DE000MC2LNG4,"0,00","0,01","0,05019",16.10.2019,"5,02","0,05019",3,,,,
DE000MC2LNH2,"0,00","0,01","0,05391",16.10.2019,"5,39","0,05391",3,,,,
DE000MC2LNJ8,"0,00","0,01","0,05264",16.10.2019,"5,26","0,05264",3,,,,
DE000MC2LNK6,"0,00","0,01","0,05653",16.10.2019,"5,65","0,05653",4,,,,
DE000MC2LNL4,"0,00","0,01","0,06406",16.10.2019,"7,71","0,06406",4,"7,62","0,0762",,
DE000MC2Y8S0,"0,00","0,01","0,06593",16.10.2019,"6,59","0,06593",3,,,,
DE000MC2Y8T8,"0,00","0,01","0,06565",16.10.2019,"6,56","0,06565",3,,,,
DE000MC2Y8U6,"0,00","0,01","0,06538",16.10.2019,"6,54","0,06538",3,,,,
DE000MC2Y8V4,"0,00","0,01","0,06511",16.10.2019,"6,51","0,06511",3,,,,
DE000MC2Y8W2,"0,00","0,01","0,06485",16.10.2019,"6,48","0,06485",3,,,,
DE000MC2Y8X0,"0,00","0,01","0,06459",16.10.2019,"6,46","0,06459",3,,,,
DE000MC2Y8Y8,"0,00","0,01","0,06432",16.10.2019,"6,43","0,06432",3,,,,
DE000MC2Y8Z5,"0,00","0,01","0,06408",16.10.2019,"6,41","0,06408",3,,,,
DE000MC2Y900,"0,00","0,01","0,06383",16.10.2019,"6,38","0,06383",3,,,,
DE000MC2Y918,"0,00","0,01","0,06358",16.10.2019,"6,36","0,06358",3,,,,
DE000MC2Y926,"0,00","0,01","0,06334",16.10.2019,"6,33","0,06334",3,,,,
DE000MC2Y934,"0,00","0,01","0,06311",16.10.2019,"6,31","0,06311",3,,,,
DE000MC2Y942,"0,00","0,01","0,06288",16.10.2019,"6,29","0,06288",3,,,,
DE000MC2Y959,"0,00","0,01","0,06265",16.10.2019,"6,26","0,06265",3,,,,
DE000MC2Y967,"0,00","0,01","0,06243",16.10.2019,"6,24","0,06243",3,,,,
DE000MC2Y975,"0,00","0,01","0,0622",16.10.2019,"6,22","0,0622",3,,,,
DE000MC2Y983,"0,00","0,01","0,06199",16.10.2019,"6,20","0,06199",3,,,,
DE000MC2Y991,"0,00","0,01","0,06177",16.10.2019,"6,18","0,06177",3,,,,
DE000MC2Y9A6,"0,00","0,01","0,06157",16.10.2019,"6,16","0,06157",3,,,,
DE000MC2Y9B4,"0,00","0,01","0,06136",16.10.2019,"6,14","0,06136",3,,,,
DE000MC2Y9C2,"0,00","0,01","0,06117",16.10.2019,"6,12","0,06117",3,,,,
DE000MC2Y9D0,"0,00","0,01","0,06097",16.10.2019,"6,10","0,06097",3,,,,
DE000MC2Y9E8,"0,00","0,01","0,06078",16.10.2019,"6,08","0,06078",3,,,,
DE000MC2Y9F5,"0,00","0,01","0,06059",16.10.2019,"6,06","0,06059",3,,,,
DE000MC2Y9G3,"0,00","0,01","0,06041",16.10.2019,"6,04","0,06041",3,,,,
DE000MC2Y9H1,"0,00","0,01","0,06024",16.10.2019,"6,02","0,06024",3,,,,
DE000MC2Y9J7,"0,00","0,01","0,06006",16.10.2019,"6,01","0,06006",3,,,,
DE000MC2Y9K5,"0,00","0,01","0,05989",16.10.2019,"5,99","0,05989",3,,,,
DE000MC2Y9L3,"0,00","0,01","0,05972",16.10.2019,"5,97","0,05972",3,,,,
DE000MC2Y9M1,"0,00","0,01","0,05956",16.10.2019,"5,96","0,05956",3,,,,
DE000MC2Y9N9,"0,00","0,01","0,0594",16.10.2019,"5,94","0,0594",4,,,,
DE000MC2Y9P4,"0,00","0,01","0,05925",16.10.2019,"5,92","0,05925",4,,,,
DE000MC30YX5,"0,00","0,01","0,07282",16.10.2019,"7,28","0,07282",2,,,,
DE000MC30YY3,"0,00","0,01","0,07247",16.10.2019,"7,25","0,07247",2,,,,
DE000MC30YZ0,"0,00","0,01","0,07213",16.10.2019,"7,21","0,07213",2,,,,
DE000MC30Z07,"0,00","0,01","0,07179",16.10.2019,"7,18","0,07179",2,,,,
DE000MC30Z15,"0,00","0,01","0,07148",16.10.2019,"7,15","0,07148",2,,,,
DE000MC30Z23,"0,00","0,01","0,07114",16.10.2019,"7,11","0,07114",2,,,,
DE000MC30Z31,"0,00","0,01","0,07083",16.10.2019,"7,08","0,07083",2,,,,
DE000MC30Z49,"0,00","0,01","0,07051",16.10.2019,"7,05","0,07051",2,,,,
DE000MC30Z56,"0,00","0,01","0,0702",16.10.2019,"7,02","0,0702",2,,,,
DE000MC30Z64,"0,00","0,01","0,06989",16.10.2019,"6,99","0,06989",2,,,,
DE000MC30Z72,"0,00","0,01","0,06959",16.10.2019,"6,96","0,06959",2,,,,
DE000MC30Z80,"0,00","0,01","0,06929",16.10.2019,"6,93","0,06929",3,,,,
DE000MC30Z98,"0,00","0,01","0,06901",16.10.2019,"6,90","0,06901",3,,,,
DE000MC30ZA0,"0,00","0,01","0,06871",16.10.2019,"6,87","0,06871",3,,,,
DE000MC30ZB8,"0,00","0,01","0,06843",16.10.2019,"6,84","0,06843",3,,,,
DE000MC30ZC6,"0,00","0,01","0,06815",16.10.2019,"6,82","0,06815",3,,,,
DE000MC30ZD4,"0,00","0,01","0,06788",16.10.2019,"6,79","0,06788",3,,,,
DE000MC30ZE2,"0,00","0,01","0,06761",16.10.2019,"6,76","0,06761",3,,,,
DE000MC30ZF9,"0,00","0,01","0,06734",16.10.2019,"6,73","0,06734",3,,,,
DE000MC30ZG7,"0,00","0,01","0,06707",16.10.2019,"6,71","0,06707",3,,,,
DE000MC30ZH5,"0,00","0,01","0,06682",16.10.2019,"6,68","0,06682",3,,,,
DE000MC30ZJ1,"0,00","0,01","0,06657",16.10.2019,"6,66","0,06657",3,,,,
DE000MC30ZK9,"0,00","0,01","0,06632",16.10.2019,"6,63","0,06632",3,,,,
DE000MC30ZL7,"0,00","0,01","0,06607",16.10.2019,"6,61","0,06607",3,,,,
DE000MC30ZM5,"0,00","0,01","0,06582",16.10.2019,"6,58","0,06582",3,,,,
DE000MC30ZN3,"0,00","0,01","0,06559",16.10.2019,"6,56","0,06559",3,,,,
